FID,ICEAREA,H,class_height,class_length
128,2058.653288,2.977126412,Bergy bit,Small
129,75936.78632,35.70184431,Medium,Very large
130,215.6065301,0.599564501,Growler,Bergy bit
131,572.9396892,0.937552721,Growler,Small
132,1089.06409,1.921316347,Bergy bit,Small
133,13723.01062,12.00182661,Small,Medium
134,469.3141302,1.693958982,Bergy bit,Small
135,2097.758781,3.138961205,Bergy bit,Small
136,6775.24245,6.118654243,Small,Medium
137,1267.399664,3.948855653,Bergy bit,Small
138,1087.334388,1.610507201,Bergy bit,Small
139,328.2224851,0.851544663,Growler,Small
140,615.8822424,1.815698149,Bergy bit,Small
141,383.0088882,1.210528775,Bergy bit,Small
142,3840.989894,3.411647311,Bergy bit,Medium
143,12329.43618,15.45805596,Medium,Medium
144,577.9743521,0.679697529,Growler,Small
145,990.2583608,3.013107845,Bergy bit,Small
146,1872.496697,2.986776788,Bergy bit,Small
147,1633.385843,5.426662333,Small,Small
148,461.4349324,0.698248591,Growler,Small
149,643.0880058,2.282312212,Bergy bit,Small
150,1000.581525,3.653431451,Bergy bit,Small
151,1219.137947,3.980690099,Bergy bit,Small
152,30.17349184,1.859840858,Bergy bit,Bergy bit
153,3770.629666,4.692038711,Bergy bit,Medium
154,1174.527934,4.14530605,Bergy bit,Small
155,1045.687811,3.43105592,Bergy bit,Small
156,5874.847522,6.260620969,Small,Medium
157,3468.221139,5.142734032,Small,Small
158,21037.12943,11.97824243,Small,Large
159,927.1642398,0.872327024,Growler,Small
160,518.4010148,1.113357321,Bergy bit,Small
161,1293.246848,3.402288182,Bergy bit,Small
162,182.9964529,1.128883044,Bergy bit,Bergy bit
163,618.4544183,0.58662159,Growler,Small
164,80.28414267,2.624328293,Bergy bit,Bergy bit
165,3081.141106,5.053441369,Small,Small
166,1184.207397,2.195157885,Bergy bit,Small
167,588.3031389,1.151405847,Bergy bit,Small
168,25489.24273,18.35025642,Medium,Large
169,22386.54667,10.82247903,Small,Large
170,4392.078793,4.819368397,Bergy bit,Medium
171,1471.179841,1.95708313,Bergy bit,Small
172,643.8360729,0.94354186,Growler,Small
173,1898.977767,2.849298687,Bergy bit,Small
174,1765.281453,3.481911232,Bergy bit,Small
175,679.3214159,1.934897396,Bergy bit,Small
176,2082.988809,4.625795018,Bergy bit,Small
177,1732.483666,2.536782958,Bergy bit,Small
178,18455.43566,9.333349645,Small,Large
179,7690.863829,8.493136485,Small,Medium
180,34.3616873,2.024153965,Bergy bit,Bergy bit
181,2784.684876,2.443749796,Bergy bit,Small
182,62.46383691,4.331994455,Bergy bit,Bergy bit
183,3513.76492,6.111407677,Small,Small
184,596.0524033,2.51906321,Bergy bit,Small
185,5596.574794,3.469843415,Bergy bit,Medium
186,140.6356617,2.979245103,Bergy bit,Bergy bit
187,2746.479582,3.894636863,Bergy bit,Small
188,1957.078222,3.413801767,Bergy bit,Small
189,311.0880345,1.860142523,Bergy bit,Small
190,1520.766511,2.959349346,Bergy bit,Small
191,2160.92042,2.089541179,Bergy bit,Small
192,1234.820654,1.069757797,Bergy bit,Small
193,1299.402351,3.084800231,Bergy bit,Small
194,16134.20065,9.048197657,Small,Large
195,3799.498571,6.341027867,Small,Medium
196,1065.410444,2.122346597,Bergy bit,Small
197,4428.371308,5.488116216,Small,Medium
198,10075.03057,4.986916246,Bergy bit,Medium
199,5177.223566,7.206257151,Small,Medium
200,7080.489632,2.811317823,Bergy bit,Medium
201,22576.26236,9.173697533,Small,Large
202,2554.235795,3.679195222,Bergy bit,Small
203,1784.856276,2.455165952,Bergy bit,Small
204,4269.4343,4.54325368,Bergy bit,Medium
205,7313.705875,6.161243345,Small,Medium
206,1302.128927,4.492681654,Bergy bit,Small
207,1506.031708,3.454130108,Bergy bit,Small
208,1551.474191,0.516733209,Growler,Small
209,625.685621,0.732471197,Growler,Small
210,538.6996527,3.236809129,Bergy bit,Small
211,5029.574859,5.512895948,Small,Medium
212,2685.693099,4.319441661,Bergy bit,Small
213,3734.369201,4.301853051,Bergy bit,Medium
214,5093.661014,4.665547853,Bergy bit,Medium
215,49.55680037,2.662699919,Bergy bit,Bergy bit
216,2310.910964,5.377781442,Small,Small
217,222.1161607,0.841471387,Growler,Bergy bit
218,191.4781491,1.079354603,Bergy bit,Bergy bit
219,33.46788085,1.725070698,Bergy bit,Bergy bit
220,5279.482615,4.826125498,Bergy bit,Medium
221,30.10447419,1.982157344,Bergy bit,Bergy bit
222,550.4195409,3.297167241,Bergy bit,Small
223,604.1578371,3.110500289,Bergy bit,Small
224,621.5501385,1.263999778,Bergy bit,Small
225,499.290902,2.289996363,Bergy bit,Small
226,1267.657253,1.167640261,Bergy bit,Small
227,5326.885449,3.32091883,Bergy bit,Medium
228,446.3243714,1.247095141,Bergy bit,Small
229,408.5146416,2.615079724,Bergy bit,Small
230,415.6353866,2.946960132,Bergy bit,Small
231,2786.644172,4.394518681,Bergy bit,Small
232,203.8719497,3.699224233,Bergy bit,Bergy bit
233,85601.02002,25.39442534,Medium,Very large
234,64.20645571,2.054896238,Bergy bit,Bergy bit
235,603.6621231,1.777231201,Bergy bit,Small
236,1326.556569,3.324427366,Bergy bit,Small
237,282.166748,1.46504521,Bergy bit,Small
238,893.8335376,2.829650056,Bergy bit,Small
239,2629.725302,6.200845069,Small,Small
240,449.5425853,2.182514767,Bergy bit,Small
241,329.5052166,0.759126506,Growler,Small
242,4635.855235,5.847422579,Small,Medium
243,1127.428837,2.381339714,Bergy bit,Small
244,2385.8103,1.297926344,Bergy bit,Small
245,1680.285461,2.866467692,Bergy bit,Small
246,116.3460412,3.921710457,Bergy bit,Bergy bit
247,1502.311409,2.00471357,Bergy bit,Small
248,378.9614542,2.617190368,Bergy bit,Small
249,570.2377671,3.383056973,Bergy bit,Small
250,8168.675883,10.60604624,Small,Medium
251,417.2666262,2.571223522,Bergy bit,Small
252,356.6390012,2.400886549,Bergy bit,Small
253,1297.501438,3.036917235,Bergy bit,Small
254,1109.25256,4.094546235,Bergy bit,Small
255,4619.598344,7.77628139,Small,Medium
256,430.1531904,0.362840134,Growler,Small
257,7304.593286,11.99854429,Small,Medium
258,44.60687995,2.245696567,Bergy bit,Bergy bit
259,399.8785883,2.894644823,Bergy bit,Small
260,174.6295744,2.544127852,Bergy bit,Bergy bit
261,2717.358007,3.158567141,Bergy bit,Small
262,448.0898283,3.019715424,Bergy bit,Small
263,11461.93967,11.6675416,Small,Medium
264,422.9824897,3.564468029,Bergy bit,Small
265,36.3033964,2.102009037,Bergy bit,Bergy bit
266,2950.625226,8.234507453,Small,Small
267,1873.872871,5.631368225,Small,Small
268,7780.527428,10.23034442,Small,Medium
269,1951.382438,2.067287515,Bergy bit,Small
270,305.3321643,3.582593091,Bergy bit,Small
271,465.8847028,1.822973401,Bergy bit,Small
272,412.6616107,1.235254499,Bergy bit,Small
273,1000.383755,3.379848213,Bergy bit,Small
274,288.513966,1.267207806,Bergy bit,Small
275,70.19567728,1.77705704,Bergy bit,Bergy bit
276,55.01242268,2.058395025,Bergy bit,Bergy bit
277,2224.203039,3.140930656,Bergy bit,Small
278,20364.8632,10.96350806,Small,Large
279,670.8457087,3.943559552,Bergy bit,Small
280,727.9609009,0.365560034,Growler,Small
281,797.997861,4.413881573,Bergy bit,Small
282,1086.914362,3.819991396,Bergy bit,Small
283,1468.134968,5.730888213,Small,Small
284,36.54994488,2.280887861,Bergy bit,Bergy bit
285,3382.885435,7.116370275,Small,Small
286,371.1767708,2.292298495,Bergy bit,Small
287,36.91122365,2.060846127,Bergy bit,Bergy bit
288,3678.101044,7.062916044,Small,Medium
289,574.2539517,1.309635925,Bergy bit,Small
290,60.42026865,2.350302757,Bergy bit,Bergy bit
291,64.17254603,2.763146895,Bergy bit,Bergy bit
292,189.7803381,1.053425126,Bergy bit,Bergy bit
293,3501.478926,3.754392934,Bergy bit,Small
294,1252.963172,6.014818762,Small,Small
295,60.32093525,2.075332937,Bergy bit,Bergy bit
296,80.77914488,3.972854932,Bergy bit,Bergy bit
297,7239.40034,4.690471771,Bergy bit,Medium
298,67.24516928,2.759723442,Bergy bit,Bergy bit
299,2195.477515,3.684625826,Bergy bit,Small
300,1582.026284,4.733463,Bergy bit,Small
301,1063.055673,2.922287633,Bergy bit,Small
302,7523.810067,11.37936489,Small,Medium
303,2350.848982,3.834172836,Bergy bit,Small
304,281.6827568,2.999835646,Bergy bit,Small
305,4193.914179,6.337921552,Small,Medium
306,186.6088343,2.59810525,Bergy bit,Bergy bit
307,14650.87615,11.59027761,Small,Medium
308,2062.849227,5.351075085,Small,Small
309,449.0597915,1.319895054,Bergy bit,Small
310,850.3353554,1.73014265,Bergy bit,Small
311,4555.736482,4.436515163,Bergy bit,Medium
312,2317.76937,2.605823235,Bergy bit,Small
313,44122.86435,19.03168944,Medium,Large
314,544.8287021,2.824551539,Bergy bit,Small
315,648.433197,0.977932316,Growler,Small
316,710.3650314,3.748732577,Bergy bit,Small
317,7017.52242,8.3838552,Small,Medium
318,697.1119517,3.260797501,Bergy bit,Small
319,1241.286978,3.237753235,Bergy bit,Small
320,1933.164525,4.626536503,Bergy bit,Small
321,1082.241744,3.130782081,Bergy bit,Small
322,699.7008258,1.709949571,Bergy bit,Small
323,42.2824477,1.97235773,Bergy bit,Bergy bit
324,285.4255913,2.354947435,Bergy bit,Small
325,1551.869894,5.552621458,Small,Small
326,4938.323253,5.210588209,Small,Medium
327,1076.504375,2.686358285,Bergy bit,Small
328,1110.956747,1.779855917,Bergy bit,Small
329,31.96974754,2.243772918,Bergy bit,Bergy bit
330,133.7788295,1.364638138,Bergy bit,Bergy bit
331,3704.503127,7.75216573,Small,Medium
332,1063.383904,5.045639208,Small,Small
333,267.4076598,0.779586191,Growler,Small
334,986.8186143,1.987009194,Bergy bit,Small
335,1315.35765,3.886067888,Bergy bit,Small
336,141.7112159,1.929259758,Bergy bit,Bergy bit
337,799.9287764,3.003978338,Bergy bit,Small
338,2394.403313,4.03330526,Bergy bit,Small
339,321.8332135,1.338420085,Bergy bit,Small
340,265.1382993,1.15242021,Bergy bit,Small
341,132.8967363,2.367444634,Bergy bit,Bergy bit
342,526.1006368,3.511117069,Bergy bit,Small
343,13659.55713,12.99325497,Small,Medium
344,1550.945797,1.855850196,Bergy bit,Small
345,60.19202745,2.413107225,Bergy bit,Bergy bit
346,1383.635441,1.196302439,Bergy bit,Small
347,184.4052901,2.65962957,Bergy bit,Bergy bit
348,68.88404858,2.145375516,Bergy bit,Bergy bit
349,308.0441698,2.643871451,Bergy bit,Small
350,3323.473312,4.380327403,Bergy bit,Small
351,174.5235583,3.16143104,Bergy bit,Bergy bit
352,2023.391554,3.815232104,Bergy bit,Small
353,141.1802702,2.25468634,Bergy bit,Bergy bit
354,72428.67262,28.65221346,Medium,Very large
355,685.1516018,2.435221229,Bergy bit,Small
356,554.6070402,2.141404258,Bergy bit,Small
357,32.03954661,1.937271771,Bergy bit,Bergy bit
358,2129.970218,4.715901064,Bergy bit,Small
359,154.3306606,2.37020342,Bergy bit,Bergy bit
360,41.88860714,2.149415168,Bergy bit,Bergy bit
361,34.94718277,1.792768814,Bergy bit,Bergy bit
362,568.8789822,2.972413784,Bergy bit,Small
363,140.0566809,1.980003535,Bergy bit,Bergy bit
364,302.8737752,2.490551725,Bergy bit,Small
365,865.5614542,2.557455821,Bergy bit,Small
366,1165.817607,4.114782225,Bergy bit,Small
367,946.8592515,1.993230526,Bergy bit,Small
368,64.17615879,2.091958476,Bergy bit,Bergy bit
369,375.1163597,2.373855254,Bergy bit,Small
370,3820.672087,6.253507382,Small,Medium
371,151.8646468,1.943591895,Bergy bit,Bergy bit
372,90.68316007,2.150421819,Bergy bit,Bergy bit
373,35.98899698,1.938907021,Bergy bit,Bergy bit
374,53.16497695,2.00264202,Bergy bit,Bergy bit
375,586.8939898,3.50584637,Bergy bit,Small
376,92.79784596,2.357315748,Bergy bit,Bergy bit
377,154.9339607,2.11011622,Bergy bit,Bergy bit
378,678.5349218,3.001049355,Bergy bit,Small
379,63.58056831,2.040206376,Bergy bit,Bergy bit
380,834.2765648,3.51109004,Bergy bit,Small
381,52.30418348,2.064349728,Bergy bit,Bergy bit
382,105.253039,2.799015047,Bergy bit,Bergy bit
383,3789.612193,5.966809379,Small,Medium
384,146.5664144,1.89526365,Bergy bit,Bergy bit
385,168.1364619,2.017125233,Bergy bit,Bergy bit
386,297.6949673,2.980406692,Bergy bit,Small
387,788.3999189,3.310672203,Bergy bit,Small
388,605.5771619,2.849294824,Bergy bit,Small
389,39.70696712,1.776097172,Bergy bit,Bergy bit
390,4687.378057,4.437539436,Bergy bit,Medium
391,36.40089881,2.00329099,Bergy bit,Bergy bit
392,275.1189812,2.652147093,Bergy bit,Small
393,42.15818501,1.875191961,Bergy bit,Bergy bit
394,445.2044665,2.855287827,Bergy bit,Small
395,7699.068986,4.726271213,Bergy bit,Medium
396,508.1494082,2.537899909,Bergy bit,Small
397,303.1277175,2.653778232,Bergy bit,Small
398,77.87288249,1.987985033,Bergy bit,Bergy bit
399,1211.913831,4.685237442,Bergy bit,Small
400,51.59190202,3.419944722,Bergy bit,Bergy bit
401,882.7361233,3.141373075,Bergy bit,Small
402,53.43048704,2.294504341,Bergy bit,Bergy bit
403,255.469208,2.648857085,Bergy bit,Small
404,937.7234893,3.679112262,Bergy bit,Small
405,810.1341369,3.164016513,Bergy bit,Small
406,59.70804739,2.082815693,Bergy bit,Bergy bit
407,220.7201165,3.469545559,Bergy bit,Bergy bit
408,136.1812291,2.352608451,Bergy bit,Bergy bit
409,232.5384682,2.41545837,Bergy bit,Small
410,50.53351176,2.365010408,Bergy bit,Bergy bit
411,70.69926918,1.867416159,Bergy bit,Bergy bit
412,752.8142921,4.259533744,Bergy bit,Small
413,31.34445047,2.057740621,Bergy bit,Bergy bit
414,2954.931684,4.710611184,Bergy bit,Small
415,322.8114827,2.491542307,Bergy bit,Small
416,151.4085311,2.611075665,Bergy bit,Bergy bit
417,9729.44504,9.480716849,Small,Medium
418,2642.89551,4.140517191,Bergy bit,Small
419,513.6410192,3.890039945,Bergy bit,Small
420,1577.800706,4.422718289,Bergy bit,Small
421,49.16987371,2.385017534,Bergy bit,Bergy bit
422,369.0486052,3.540183465,Bergy bit,Small
423,71.37088644,2.705887262,Bergy bit,Bergy bit
424,482.1775812,2.518582065,Bergy bit,Small
425,1078.266866,3.571780024,Bergy bit,Small
426,132.0409226,2.509754359,Bergy bit,Bergy bit
427,104.1375839,2.015038317,Bergy bit,Bergy bit
428,1346.126395,3.098569481,Bergy bit,Small
429,199.0954504,2.098704016,Bergy bit,Bergy bit
430,1886.649958,5.422499181,Small,Small
431,2368.09843,3.94449818,Bergy bit,Small
432,32.14558327,2.133868475,Bergy bit,Bergy bit
433,41.20530617,1.989678423,Bergy bit,Bergy bit
434,1078.107245,5.279975453,Small,Small
435,114.8439757,3.339808367,Bergy bit,Bergy bit
436,1939.611267,3.485657831,Bergy bit,Small
437,739.7499889,3.428808561,Bergy bit,Small
438,4882.083526,6.376605628,Small,Medium
439,115.9361575,2.314094906,Bergy bit,Bergy bit
440,64.60894954,2.274958458,Bergy bit,Bergy bit
441,193.4592841,2.432150268,Bergy bit,Bergy bit
442,455.7926663,3.468505864,Bergy bit,Small
443,44.55990481,1.925082597,Bergy bit,Bergy bit
444,123.5523342,2.30781283,Bergy bit,Bergy bit
445,110.787429,3.605312087,Bergy bit,Bergy bit
446,48.45214915,1.925249454,Bergy bit,Bergy bit
447,812.2701412,3.33712486,Bergy bit,Small
448,274.0449584,3.057786749,Bergy bit,Small
449,223.6465969,2.28893626,Bergy bit,Bergy bit
450,39448.32149,15.9033617,Medium,Large
451,146.0029348,2.47769382,Bergy bit,Bergy bit
452,261.9610165,2.563323894,Bergy bit,Small
453,759.4165709,3.044766413,Bergy bit,Small
454,157.822888,2.198253162,Bergy bit,Bergy bit
455,60.65987134,1.907565777,Bergy bit,Bergy bit
456,577.2567924,2.985867583,Bergy bit,Small
457,399.20578,2.954936892,Bergy bit,Small
458,55.12757254,2.187537937,Bergy bit,Bergy bit
459,113.5742673,2.065146209,Bergy bit,Bergy bit
460,820.0605899,5.668343161,Small,Small
461,36.48576593,1.900562696,Bergy bit,Bergy bit
462,311.2854358,2.430646792,Bergy bit,Small
463,178.1667323,1.896265555,Bergy bit,Bergy bit
464,133.3510721,2.300094521,Bergy bit,Bergy bit
465,97.72967148,2.827250907,Bergy bit,Bergy bit
466,83.24444854,2.759186637,Bergy bit,Bergy bit
467,717.3559638,3.117275154,Bergy bit,Small
468,209.0957857,2.568640544,Bergy bit,Bergy bit
469,859.7658331,4.573724613,Bergy bit,Small
470,44.48871779,1.885825362,Bergy bit,Bergy bit
471,34.03326416,1.78988413,Bergy bit,Bergy bit
472,101.9908282,2.737938424,Bergy bit,Bergy bit
473,60.53927648,2.595277682,Bergy bit,Bergy bit
474,137.5595217,2.492891938,Bergy bit,Bergy bit
475,5535.765079,5.195554534,Small,Medium
476,201.7876447,2.987363241,Bergy bit,Bergy bit
477,479.9379849,2.195982334,Bergy bit,Small
478,136.9030187,2.482964623,Bergy bit,Bergy bit
479,833.1553135,3.42565367,Bergy bit,Small
480,682.4751153,2.457919621,Bergy bit,Small
481,1215.194139,4.842330981,Bergy bit,Small
482,41.00657415,2.612132371,Bergy bit,Bergy bit
483,301.9153605,2.402829103,Bergy bit,Small
484,184.6293001,2.629516952,Bergy bit,Bergy bit
485,153.7311661,2.435484028,Bergy bit,Bergy bit
486,217.7128184,1.973374445,Bergy bit,Bergy bit
487,340.7312404,2.736802628,Bergy bit,Small
488,738.3774325,3.657770458,Bergy bit,Small
489,379.5583763,2.32679384,Bergy bit,Small
490,76.38560534,1.796695181,Bergy bit,Bergy bit
491,32.81324983,2.191117695,Bergy bit,Bergy bit
492,40.67384493,2.415921801,Bergy bit,Bergy bit
493,1131.957292,3.238266361,Bergy bit,Small
494,342.0843979,3.57866668,Bergy bit,Small
495,101.5660253,2.11454988,Bergy bit,Bergy bit
496,197.8832843,2.076467052,Bergy bit,Bergy bit
497,88.46563804,2.615197196,Bergy bit,Bergy bit
498,48.84192848,1.954983906,Bergy bit,Bergy bit
499,345.1032338,4.451238876,Bergy bit,Small
500,195.0228721,2.526504358,Bergy bit,Bergy bit
501,374.8239915,2.653208079,Bergy bit,Small
502,511.6805245,2.377166029,Bergy bit,Small
503,98.17426741,2.291741643,Bergy bit,Bergy bit
504,672.0973804,2.995400638,Bergy bit,Small
505,36.59517634,2.067878627,Bergy bit,Bergy bit
506,37.24466109,2.296717232,Bergy bit,Bergy bit
507,48.37364364,2.117986628,Bergy bit,Bergy bit
508,387.1956313,2.116422114,Bergy bit,Small
509,1756.574376,3.786975044,Bergy bit,Small
510,81.72655439,2.669510303,Bergy bit,Bergy bit
511,1991.40184,3.493057724,Bergy bit,Small
512,32.68907368,2.051430938,Bergy bit,Bergy bit
513,242.9971168,2.360506427,Bergy bit,Small
514,48.0218842,1.99350208,Bergy bit,Bergy bit
515,1779.10516,2.189015328,Bergy bit,Small
516,557.1479594,2.767056383,Bergy bit,Small
517,808.4770238,2.575468534,Bergy bit,Small
518,55.46076334,2.240061034,Bergy bit,Bergy bit
519,45.57487488,1.983068045,Bergy bit,Bergy bit
520,54.36423874,2.554263785,Bergy bit,Bergy bit
521,83.64530683,2.424222484,Bergy bit,Bergy bit
522,68.49075305,2.43081818,Bergy bit,Bergy bit
523,1074.184356,3.889583117,Bergy bit,Small
524,55200.78802,19.08341176,Medium,Very large
525,950.82321,2.838193812,Bergy bit,Small
526,43.47798562,1.933406506,Bergy bit,Bergy bit
527,862.9255004,3.36173358,Bergy bit,Small
528,55.6467638,1.952178359,Bergy bit,Bergy bit
529,148.6959975,2.726519151,Bergy bit,Bergy bit
530,306.8126602,2.75477722,Bergy bit,Small
531,1772.186042,4.026678674,Bergy bit,Small
532,280.0851065,1.573785582,Bergy bit,Small
533,76.2224797,2.057968267,Bergy bit,Bergy bit
534,100.6051391,2.02991575,Bergy bit,Bergy bit
535,67.8426851,1.893893512,Bergy bit,Bergy bit
536,117.0046166,2.461897223,Bergy bit,Bergy bit
537,60.11352539,1.792722385,Bergy bit,Bergy bit
538,43.7278918,2.166438899,Bergy bit,Bergy bit
539,43.92069197,2.231856882,Bergy bit,Bergy bit
540,64.47648346,1.912046319,Bergy bit,Bergy bit
541,566.5215656,3.370588501,Bergy bit,Small
542,48.0940119,2.008295831,Bergy bit,Bergy bit
543,53.80910003,2.325899745,Bergy bit,Bergy bit
544,408.1538339,1.157435442,Bergy bit,Small
545,146.9040908,1.836797423,Bergy bit,Bergy bit
546,148.0110838,1.900136497,Bergy bit,Bergy bit
547,1246.328969,6.018833878,Small,Small
548,69.87033081,2.003307885,Bergy bit,Bergy bit
549,564.511438,2.994933331,Bergy bit,Small
550,35.02737308,1.910745905,Bergy bit,Bergy bit
551,43.0540123,1.862887875,Bergy bit,Bergy bit
552,33.36150026,2.039434153,Bergy bit,Bergy bit
553,1995.995662,2.79431554,Bergy bit,Small
554,34.29701471,1.949235407,Bergy bit,Bergy bit
555,33.91875362,1.910991,Bergy bit,Bergy bit
556,580.6895449,2.875154105,Bergy bit,Small
557,81.36331654,2.154544569,Bergy bit,Bergy bit
558,123.6931375,2.408101803,Bergy bit,Bergy bit
559,385.1497753,2.506456446,Bergy bit,Small
560,34.70543504,2.086363219,Bergy bit,Bergy bit
561,6466.464295,4.952893176,Bergy bit,Medium
562,65.64771497,2.065436513,Bergy bit,Bergy bit
563,34.34349108,1.781084405,Bergy bit,Bergy bit
564,6608.096614,7.416639649,Small,Medium
565,55.20517206,2.560198367,Bergy bit,Bergy bit
566,1357.405906,4.202046628,Bergy bit,Small
567,1252.241153,7.114927325,Small,Small
