FID,ICEAREA,H,class_height,class_length
601,276.5182501,3.074184638,Bergy bit,Small
602,241.6800134,3.351339252,Bergy bit,Small
603,948.1797672,4.767800744,Bergy bit,Small
604,1973.911528,4.356668024,Bergy bit,Small
605,3014.433952,2.444557762,Bergy bit,Small
606,6067.457951,6.282829597,Small,Medium
607,58759.03434,14.98902327,Small,Very large
608,61041.34247,13.51653819,Small,Very large
609,930.5364153,4.853267948,Bergy bit,Small
610,3455.113037,3.036491603,Bergy bit,Small
611,18153.0731,7.580279805,Small,Large
612,4743.933099,11.5362026,Small,Medium
613,4831.578884,5.752141895,Small,Medium
614,4310.149469,8.504147792,Small,Medium
615,2174.299753,10.26942463,Small,Small
616,4768.075942,6.734478313,Small,Medium
617,961.0010259,2.752630115,Bergy bit,Small
618,514.6963699,3.312867181,Bergy bit,Small
619,4783.679561,4.288947479,Bergy bit,Medium
620,3402.609572,4.604646435,Bergy bit,Small
621,2189.079479,5.421309007,Small,Small
622,2015.783041,3.185069456,Bergy bit,Small
623,1397.457432,3.138582615,Bergy bit,Small
624,9550.817853,12.03921092,Small,Medium
625,2780.381905,4.690515443,Bergy bit,Small
626,191.7090528,2.730288012,Bergy bit,Bergy bit
627,4289.369035,5.555971369,Small,Medium
628,21266.50557,7.503037506,Small,Large
629,68122.1523,23.10615156,Medium,Very large
630,17597.0614,23.93834094,Medium,Large
631,420.363744,5.460718525,Small,Small
632,1957.5756,4.514319859,Bergy bit,Small
633,17724.73385,7.115430921,Small,Large
634,5337.852298,7.465816643,Small,Medium
635,7356.938682,10.49398998,Small,Medium
636,2598.812146,8.180041773,Small,Small
637,5653.756897,9.056556997,Small,Medium
638,1689.377749,7.736566601,Small,Small
639,1277.310865,6.611584407,Small,Small
640,899.1218419,6.735362975,Small,Small
641,9525.495869,8.786570664,Small,Medium
642,3210.30688,3.425251345,Bergy bit,Small
643,769.5257886,5.501935341,Small,Small
644,11785.27783,11.79542161,Small,Medium
645,4990.629381,11.08219007,Small,Medium
646,12531.36957,8.747538771,Small,Medium
647,9822.505784,8.064441439,Small,Medium
648,176113.884,23.00910099,Medium,Very large
649,3380.803133,6.880051199,Small,Small
650,4413.091263,6.534016795,Small,Medium
651,19278.43237,10.14345106,Small,Large
652,4019.359027,6.784172175,Small,Medium
653,25009.73397,12.64298535,Small,Large
654,34107.37108,11.80189205,Small,Large
655,5003.142707,6.670881706,Small,Medium
656,1247.342324,4.188771797,Bergy bit,Small
657,2584.483076,3.067316546,Bergy bit,Small
658,1547.813093,2.720958677,Bergy bit,Small
659,1268.170099,3.070959664,Bergy bit,Small
660,1494.270497,2.902806596,Bergy bit,Small
661,1035.943247,4.0273983,Bergy bit,Small
662,618.7183353,2.017219699,Bergy bit,Small
663,289.1890864,1.632573786,Bergy bit,Small
664,1507.11897,3.665985166,Bergy bit,Small
665,15027.30734,9.776255963,Small,Large
666,26910.58957,8.237740894,Small,Large
667,9372.25138,5.700065836,Small,Medium
668,1343.651181,4.133497553,Bergy bit,Small
669,1233.061382,6.457824652,Small,Small
670,10354.38339,7.864952685,Small,Medium
671,2671.096292,10.89337034,Small,Small
672,11322.02225,19.41729667,Medium,Medium
673,3904.264081,5.123633688,Small,Medium
674,4769.605193,6.742143218,Small,Medium
675,9167.401847,7.188970774,Small,Medium
676,2263.818162,5.842676975,Small,Small
677,3132.487994,4.103753086,Bergy bit,Small
678,3855.887301,4.879458373,Bergy bit,Medium
679,10909.78254,7.031105858,Small,Medium
680,829.5547505,1.802122076,Bergy bit,Small
681,4293.908397,5.04844779,Small,Medium
682,1675.17702,5.307814864,Small,Small
683,33698.87037,8.150518964,Small,Large
684,11172.94741,4.82036627,Bergy bit,Medium
685,1021.910646,5.721072738,Small,Small
686,892.5589088,2.520375827,Bergy bit,Small
687,2531.283064,5.139172618,Small,Small
688,8399.952833,7.661418387,Small,Medium
689,5986.690121,8.312963011,Small,Medium
690,1216.435285,3.523558199,Bergy bit,Small
691,51708.91278,17.99675547,Medium,Very large
692,4288.34303,9.455217317,Small,Medium
693,5609.338966,6.165121334,Small,Medium
694,10628.40772,9.250463867,Small,Medium
695,5330.781831,5.907167958,Small,Medium
696,60292.48536,16.70511556,Medium,Very large
697,20766.48559,10.29968478,Small,Large
698,30211.15018,8.910578817,Small,Large
699,14652.66707,14.8508489,Small,Medium
700,4836.199189,12.95708864,Small,Medium
701,118854.1296,38.01318783,Medium,Very large
702,9391.793607,9.737609862,Small,Medium
703,2703.508431,7.632188511,Small,Small
704,919.7819555,4.910080063,Bergy bit,Small
705,1062.250108,4.509838279,Bergy bit,Small
706,631.0654003,6.098408432,Small,Small
707,3010.472128,4.852793082,Bergy bit,Small
708,17711.3877,6.311200913,Small,Large
709,247740.1325,37.42560047,Medium,Very large
710,8393.553973,7.2166953,Small,Medium
711,18662.35671,9.594514666,Small,Large
712,3807.971326,8.424789188,Small,Medium
713,3439.797339,8.452650665,Small,Small
714,1277.748394,7.039321044,Small,Small
715,121599.2855,43.2864693,Medium,Very large
716,66100.49762,24.11222858,Medium,Very large
717,19391.10481,8.856296596,Small,Large
718,9991.846961,12.57970459,Small,Medium
719,5383.574065,7.081231333,Small,Medium
720,12928.97831,12.13959056,Small,Medium
721,8897.867258,8.709763522,Small,Medium
722,143587.7648,22.82036101,Medium,Very large
723,5304.39884,8.640336761,Small,Medium
724,1104.226629,5.524453931,Small,Small
725,1317.653215,6.443769022,Small,Small
726,1902.72558,5.366342565,Small,Small
727,823.2280829,5.998393398,Small,Small
728,550.8299547,2.818337306,Bergy bit,Small
729,672.2683696,2.26043435,Bergy bit,Small
730,11964.88343,6.295955354,Small,Medium
731,1222.83852,6.030902368,Small,Small
732,2933.740502,9.423523019,Small,Small
733,10711.9442,5.989037077,Small,Medium
734,4145.20327,6.402472137,Small,Medium
735,4114.959087,5.261640888,Small,Medium
736,14259.86305,6.331173068,Small,Medium
737,1865.238106,5.686031973,Small,Small
738,503.4819797,4.082851143,Bergy bit,Small
739,1599.360558,3.567726743,Bergy bit,Small
740,1126.278084,2.719347175,Bergy bit,Small
741,3484.444973,4.85165592,Bergy bit,Small
742,9327.89689,10.17726678,Small,Medium
743,3566.02442,6.059130947,Small,Small
744,3871.080491,3.792269193,Bergy bit,Medium
745,21776.52319,8.62200219,Small,Large
746,12142.02793,11.07377094,Small,Medium
747,4756.048274,5.717313245,Small,Medium
748,417.2009352,4.925337248,Bergy bit,Small
749,7613.713442,7.851906749,Small,Medium
750,19005.36185,20.51885497,Medium,Large
751,11733.26439,6.756189447,Small,Medium
752,5258.747077,3.675578791,Bergy bit,Medium
753,1064.070228,6.897595161,Small,Small
754,2434.200657,6.998485879,Small,Small
755,6801.508899,7.553575917,Small,Medium
756,10153.33012,11.83194421,Small,Medium
757,1083.102735,6.562760263,Small,Small
758,1330.197168,5.333411015,Small,Small
759,1032.950987,4.904325012,Bergy bit,Small
760,1647.405604,7.765933424,Small,Small
761,1069.375266,4.238456512,Bergy bit,Small
762,3649.756508,6.597386547,Small,Medium
763,990.7841416,5.127759281,Small,Small
764,5696.243139,5.482912522,Small,Medium
765,10297.25962,7.161945316,Small,Medium
766,2393.03794,3.84632818,Bergy bit,Small
767,2042.594811,5.548387159,Small,Small
768,7508.415554,7.431413709,Small,Medium
769,59630.57961,19.68063916,Medium,Very large
770,3523.367542,4.150440529,Bergy bit,Small
771,1177.547718,4.48595358,Bergy bit,Small
772,2281.931857,4.699293819,Bergy bit,Small
773,1646.202399,4.554960435,Bergy bit,Small
774,40316.09836,15.91888732,Medium,Large
775,47634.64388,19.78674911,Medium,Very large
776,25310.17047,9.724259458,Small,Large
777,12571.2197,8.260244655,Small,Medium
778,10011.36075,4.97598533,Bergy bit,Medium
779,9474.880341,5.794613499,Small,Medium
780,13049.84129,13.76403137,Small,Medium
781,16551.27988,6.462938614,Small,Large
782,33549.93304,18.08904967,Medium,Large
783,20073.33616,9.066275716,Small,Large
784,3510.786399,4.302103724,Bergy bit,Small
785,3731.246262,3.104714784,Bergy bit,Medium
786,839.289768,3.227378349,Bergy bit,Small
787,5067.024012,4.41414496,Bergy bit,Medium
788,1180.46166,2.261160512,Bergy bit,Small
789,1749.465865,3.759050626,Bergy bit,Small
790,2206.67689,4.830223162,Bergy bit,Small
791,1810.87733,2.211091907,Bergy bit,Small
792,3125.566287,7.167613316,Small,Small
793,790.6321816,1.73826039,Bergy bit,Small
794,341.2725239,3.124997693,Bergy bit,Small
795,954.7427004,2.472332457,Bergy bit,Small
796,16422.34887,5.744102951,Small,Large
797,4197.617042,10.16978848,Small,Medium
798,39779.88047,7.496773849,Small,Large
799,46473.22348,7.840793575,Small,Very large
800,1467.050425,3.888464739,Bergy bit,Small
801,934.3768688,3.791529961,Bergy bit,Small
802,872.6425943,2.885077173,Bergy bit,Small
803,5511.387188,10.2915786,Small,Medium
804,614.6741684,4.854538255,Bergy bit,Small
805,1724.936246,9.641380758,Small,Small
806,522.8120055,3.146679922,Bergy bit,Small
807,416.0626601,2.534783937,Bergy bit,Small
808,48454.95802,21.94043706,Medium,Very large
809,1709.232809,8.51438053,Small,Small
810,5771.460916,9.021974586,Small,Medium
811,2098.115038,7.014350823,Small,Small
812,1633.678135,4.633246708,Bergy bit,Small
813,1831.824025,7.69874331,Small,Small
814,1712.88145,5.16905905,Small,Small
815,1184.769395,4.721744003,Bergy bit,Small
816,1864.228639,5.672770445,Small,Small
817,220.5271548,3.955248892,Bergy bit,Bergy bit
818,888.3712324,4.303041494,Bergy bit,Small
819,1624.524418,4.011635689,Bergy bit,Small
820,1876.347839,5.903300523,Small,Small
821,23383.99334,10.16329436,Small,Large
822,4805.187142,5.30474639,Small,Medium
823,6643.333459,7.773712219,Small,Medium
824,3381.824763,7.057872694,Small,Small
825,2292.159095,5.048506456,Small,Small
826,21180.10788,9.987659304,Small,Large
827,335.4271382,3.150674034,Bergy bit,Small
828,1454.415991,5.440398342,Small,Small
829,1998.970732,4.450969503,Bergy bit,Small
830,619.015855,4.44238337,Bergy bit,Small
831,3979.379826,5.026571634,Small,Medium
832,612.9268531,3.210194268,Bergy bit,Small
833,1130.938642,4.523595878,Bergy bit,Small
834,327.6888274,3.379659004,Bergy bit,Small
835,745.3139906,4.169659805,Bergy bit,Small
836,784.0111446,2.88760701,Bergy bit,Small
837,843.3932639,3.57005207,Bergy bit,Small
838,4357.416064,7.449996169,Small,Medium
839,980.8303597,4.327282729,Bergy bit,Small
840,1542.921433,3.47711897,Bergy bit,Small
841,2917.770172,5.60509097,Small,Small
842,4225.198863,7.663482884,Small,Medium
843,507.6175027,3.990573019,Bergy bit,Small
844,1156.274714,5.289457966,Small,Small
845,2390.416967,5.606907295,Small,Small
846,375.2919692,5.008971883,Small,Small
847,3492.246113,4.598426764,Bergy bit,Small
848,3150.590751,5.869490126,Small,Small
849,3051.763916,5.1056131,Small,Small
850,2466.577794,7.526520553,Small,Small
851,2231.134755,4.516014406,Bergy bit,Small
852,1080.3113,3.200067886,Bergy bit,Small
853,1953.7852,7.346162445,Small,Small
854,2446.661479,3.207098918,Bergy bit,Small
855,1352.620523,3.243018632,Bergy bit,Small
856,653.2306132,4.651463244,Bergy bit,Small
857,1076.97733,3.695283567,Bergy bit,Small
858,1396.428102,4.699367975,Bergy bit,Small
859,1593.917698,3.738579285,Bergy bit,Small
860,1966.528228,4.732934258,Bergy bit,Small
861,2309.769632,4.813905317,Bergy bit,Small
862,8832.631703,4.841800458,Bergy bit,Medium
863,4548.506451,5.209187059,Small,Medium
864,1626.452346,2.36826141,Bergy bit,Small
865,16872.27732,4.661838414,Bergy bit,Large
866,9079.599252,11.05334494,Small,Medium
867,15004.6153,6.25340614,Small,Large
868,1346.276354,4.054543594,Bergy bit,Small
869,29355.57487,13.34762103,Small,Large
870,2207.770713,4.367599379,Bergy bit,Small
871,3454.666408,3.168381409,Bergy bit,Small
872,3131.233861,3.255880649,Bergy bit,Small
873,851.3681902,1.733134517,Bergy bit,Small
874,3584.594983,3.153744877,Bergy bit,Small
875,2875.700196,2.388360108,Bergy bit,Small
876,1462.637334,2.049391829,Bergy bit,Small
877,3953.346858,3.769172819,Bergy bit,Medium
878,3034.980308,3.464436028,Bergy bit,Small
879,3979.202627,3.524795116,Bergy bit,Medium
880,1991.193919,3.443041257,Bergy bit,Small
881,537.5042252,3.067273894,Bergy bit,Small
882,760.6439524,4.137976809,Bergy bit,Small
883,1410.374335,4.16030857,Bergy bit,Small
884,3290.435918,5.057105603,Small,Small
885,18649.79088,8.55894955,Small,Large
886,6079.201227,4.506298019,Bergy bit,Medium
887,1742.975036,7.785897709,Small,Small
888,1156.0563,10.30775385,Small,Small
889,3572.895811,9.818888493,Small,Small
890,2906.171807,8.046169661,Small,Small
891,6084.932855,12.70906039,Small,Medium
892,1099.400685,5.393188362,Small,Small
893,1076.758566,7.737861451,Small,Small
894,4497.320823,6.941766159,Small,Medium
895,15801.02287,9.469917791,Small,Large
896,2489.154284,7.631173868,Small,Small
897,5613.434236,10.10125284,Small,Medium
898,1305.76118,6.821173355,Small,Small
899,5389.445703,12.31464783,Small,Medium
900,4840.287458,7.442746763,Small,Medium
901,4617.574759,7.628045137,Small,Medium
902,1053.309818,2.280886559,Bergy bit,Small
903,246.6402782,0.705775611,Growler,Small
904,1383.425706,2.444965331,Bergy bit,Small
905,11399.83239,11.29220452,Small,Medium
906,730.2969495,0.604749353,Growler,Small
907,924.1134914,1.885252757,Bergy bit,Small
908,2706.658639,2.446244462,Bergy bit,Small
909,1340.203453,2.271336417,Bergy bit,Small
910,1173.382443,1.376685552,Bergy bit,Small
911,642.0123727,1.465977421,Bergy bit,Small
912,1550.532335,1.975933887,Bergy bit,Small
913,2025.618691,1.551745546,Bergy bit,Small
914,769.6307955,2.853389707,Bergy bit,Small
915,417.0875277,2.332780477,Bergy bit,Small
916,4794.380178,8.299327968,Small,Medium
917,402.0102826,2.434165093,Bergy bit,Small
918,130.9261411,2.0993395,Bergy bit,Bergy bit
919,288.1502179,2.66005523,Bergy bit,Small
920,126.4339446,1.018407783,Bergy bit,Bergy bit
921,270.2066336,0.974386455,Growler,Small
922,244.4736352,2.632762583,Bergy bit,Small
923,124.2494504,1.166762027,Bergy bit,Bergy bit
924,83.49582322,1.334201843,Bergy bit,Bergy bit
925,85.11249241,2.293016548,Bergy bit,Bergy bit
926,120.7623453,1.392686807,Bergy bit,Bergy bit
927,77.96570906,0.99686177,Growler,Bergy bit
928,180.1875174,0.499689634,Growler,Bergy bit
929,189.6862693,2.144301414,Bergy bit,Bergy bit
930,216.9618194,1.130031178,Bergy bit,Bergy bit
931,376.5548526,1.172889499,Bergy bit,Small
932,108.6121684,0.748105857,Growler,Bergy bit
933,305.9201907,0.899977772,Growler,Small
934,122.9953177,0.906289097,Growler,Bergy bit
935,97.68164698,0.582138043,Growler,Bergy bit
936,203.9486606,0.870815139,Growler,Bergy bit
937,162.2483084,0.511119197,Growler,Bergy bit
938,269.3441767,1.426865641,Bergy bit,Small
939,98.08487359,1.133533375,Bergy bit,Bergy bit
940,132.6741565,1.433516891,Bergy bit,Bergy bit
941,499.3079543,1.791021033,Bergy bit,Small
942,444.4313324,1.888832065,Bergy bit,Small
943,410.4216878,1.175401933,Bergy bit,Small
944,38.26872574,1.353343281,Bergy bit,Bergy bit
945,637.4760733,1.6054221,Bergy bit,Small
946,772.7712028,2.004009193,Bergy bit,Small
947,1100.45583,2.484181194,Bergy bit,Small
948,650.9337615,2.533219852,Bergy bit,Small
949,351.6944618,2.170118846,Bergy bit,Small
950,119.0400566,1.071036342,Bergy bit,Bergy bit
951,55.68307508,0.29557448,Growler,Bergy bit
952,113.9745223,0.633214744,Growler,Bergy bit
953,154.4609944,0.431082105,Growler,Bergy bit
954,508.3175489,1.2025908,Bergy bit,Small
955,181.1495559,1.44291781,Bergy bit,Bergy bit
956,641.4831378,1.785487512,Bergy bit,Small
957,84.69333976,0.468992641,Growler,Bergy bit
958,700.6674939,1.952687944,Bergy bit,Small
959,65.32831166,0.292383338,Growler,Bergy bit
960,104.4818958,0.554848701,Growler,Bergy bit
961,52.73973081,0.481259026,Growler,Bergy bit
962,72.39352795,0.307973705,Growler,Bergy bit
963,618.000788,0.314490924,Growler,Small
964,673.3884436,0.546116968,Growler,Small
965,278.2908838,0.66025293,Growler,Small
966,80.20849375,0.609570161,Growler,Bergy bit
967,37.14549631,0.428185627,Growler,Bergy bit
968,392.1308806,1.194544925,Bergy bit,Small
969,223.2797364,3.271668785,Bergy bit,Bergy bit
970,48.68821341,4.183272861,Bergy bit,Bergy bit
971,1620.265104,2.687004108,Bergy bit,Small
972,5061.754075,3.71201888,Bergy bit,Medium
973,660.0147609,4.156553388,Bergy bit,Small
974,2290.279908,1.595445026,Bergy bit,Small
975,1580.61682,2.889096227,Bergy bit,Small
976,412.8631864,1.252704054,Bergy bit,Small
977,2016.242447,2.498343539,Bergy bit,Small
978,259.6331358,0.706472494,Growler,Small
979,977.5781201,0.320959783,Growler,Small
980,236.4252041,0.44792649,Growler,Small
981,1145.695616,6.325865515,Small,Small
982,792.5288693,0.20762229,Growler,Small
983,12277.44312,8.582460845,Small,Medium
984,14928.99281,10.11591654,Small,Large
985,675.7983526,0.413122553,Growler,Small
986,456.5351312,1.187872144,Bergy bit,Small
987,129.9271752,0.239706357,Growler,Bergy bit
988,175.6678441,2.38720417,Bergy bit,Bergy bit
989,77.77793333,1.005330698,Bergy bit,Bergy bit
990,849.521857,0.556975431,Growler,Small
991,572.0777571,1.562840803,Bergy bit,Small
992,1680.478411,0.955001852,Growler,Small
993,1666.450376,1.685396347,Bergy bit,Small
994,4582.607452,2.447064373,Bergy bit,Medium
995,237.1756536,1.403768526,Bergy bit,Small
996,240.5096236,0.547616141,Growler,Small
997,507.3147327,4.577471137,Bergy bit,Small
998,67.74767134,1.639981561,Bergy bit,Bergy bit
999,569.6188448,1.882964641,Bergy bit,Small
1000,305.7843817,0.189923953,Growler,Small
1001,3834.905603,3.306093586,Bergy bit,Medium
1002,2717.104516,3.391373099,Bergy bit,Small
1003,6537.311462,3.164023827,Bergy bit,Medium
1004,425.0418027,2.138744054,Bergy bit,Small
1005,747.229317,1.242724535,Bergy bit,Small
1006,2275.259542,6.583826924,Small,Small
1007,1418.249854,5.721676927,Small,Small
1008,1047.627543,7.864825121,Small,Small
1009,1368.49407,5.198372214,Small,Small
1010,1076.97348,3.943113474,Bergy bit,Small
1011,905.5097635,4.881721742,Bergy bit,Small
1012,433.3373502,3.368777441,Bergy bit,Small
1013,690.6151805,4.825281863,Bergy bit,Small
1014,2153.230113,5.614638133,Small,Small
1015,2122.653845,4.430769704,Bergy bit,Small
1016,1111.191739,4.016264469,Bergy bit,Small
1017,98.89132682,2.165188034,Bergy bit,Bergy bit
1018,1206.704642,5.620382669,Small,Small
1019,3245.484202,3.813344251,Bergy bit,Small
1020,2225.508483,4.411577318,Bergy bit,Small
1021,1728.904107,7.01722283,Small,Small
1022,1210.589899,3.223555726,Bergy bit,Small
1023,5820.044122,7.694607484,Small,Medium
1024,3058.921888,10.03247076,Small,Small
1025,13784.56603,6.00327249,Small,Medium
1026,1395.279588,4.73420976,Bergy bit,Small
1027,1232.518846,6.132949993,Small,Small
1028,1425.749099,4.141791929,Bergy bit,Small
1029,1364.460054,4.810922239,Bergy bit,Small
1030,2119.844909,4.87439769,Bergy bit,Small
1031,2145.750994,5.760897629,Small,Small
1032,540.402854,5.865590807,Small,Small
1033,2563.044161,6.492050524,Small,Small
1034,2110.481792,8.721807127,Small,Small
1035,39139.75822,17.23484899,Medium,Large
1036,2690.802593,4.409025014,Bergy bit,Small
1037,1688.205171,5.819036823,Small,Small
1038,1840.981505,5.462613507,Small,Small
1039,1390.029242,4.546434742,Bergy bit,Small
1040,1475.730211,4.925714342,Bergy bit,Small
1041,4603.842915,6.810946485,Small,Medium
1042,2040.689373,3.754566783,Bergy bit,Small
1043,210.923921,4.469023025,Bergy bit,Bergy bit
1044,1776.542252,2.837513617,Bergy bit,Small
1045,3572.055755,4.382628742,Bergy bit,Small
1046,693.6757825,1.910647682,Bergy bit,Small
1047,854.2576309,3.381375481,Bergy bit,Small
1048,801.8066691,3.054429024,Bergy bit,Small
1049,2031.254063,10.49715439,Small,Small
1050,3725.750899,5.834400617,Small,Medium
1051,2019.283272,4.825427341,Bergy bit,Small
1052,2408.570215,3.96247676,Bergy bit,Small
1053,4212.221756,6.219473663,Small,Medium
1054,283.3563015,0.568305869,Growler,Small
1055,419.4452834,1.061992827,Bergy bit,Small
1056,1298.270686,3.564220202,Bergy bit,Small
1057,221.1249942,4.2592263,Bergy bit,Bergy bit
1058,177.7473313,2.450130748,Bergy bit,Bergy bit
1059,443.2972576,3.159795156,Bergy bit,Small
1060,760.8130136,1.617669743,Bergy bit,Small
1061,2418.238203,3.294566593,Bergy bit,Small
1062,1831.37337,5.308743768,Small,Small
1063,1171.59295,7.903561131,Small,Small
1064,499.1657574,3.398954063,Bergy bit,Small
1065,2248.697164,5.038419041,Small,Small
1066,1478.300693,5.877446077,Small,Small
1067,1368.590327,4.323094408,Bergy bit,Small
1068,2085.864229,3.293749251,Bergy bit,Small
1069,3533.903237,5.818871045,Small,Small
1070,722.5526883,6.020854587,Small,Small
1071,1700.657243,4.500543305,Bergy bit,Small
1072,4727.832036,6.557709079,Small,Medium
1073,2787.303962,5.861931396,Small,Small
1074,1664.648617,7.2797604,Small,Small
1075,2376.51685,4.315811289,Bergy bit,Small
1076,1398.928579,4.590325428,Bergy bit,Small
1077,5137.044044,6.489201567,Small,Medium
1078,3378.434176,3.917119777,Bergy bit,Small
1079,10117.05022,5.262451158,Small,Medium
1080,1188.33718,6.578558706,Small,Small
1081,294.8244584,2.966317293,Bergy bit,Small
1082,1481.14463,3.175439314,Bergy bit,Small
1083,382.7830761,3.566308868,Bergy bit,Small
1084,404.2766822,3.757899129,Bergy bit,Small
1085,1653.964161,2.107154726,Bergy bit,Small
1086,277.8833403,3.311022728,Bergy bit,Small
1087,1133.864835,5.92752847,Small,Small
1088,1379.616054,5.082108675,Small,Small
1089,3380.129338,4.172128469,Bergy bit,Small
1090,634.4715625,4.640851106,Bergy bit,Small
1091,6515.023741,4.014192012,Bergy bit,Medium
1092,434.3786689,4.668018419,Bergy bit,Small
1093,1106.948058,6.921436322,Small,Small
1094,1211.572151,3.818406951,Bergy bit,Small
1095,331.2618632,2.193822226,Bergy bit,Small
1096,438.7364565,4.136597296,Bergy bit,Small
1097,780.0642842,2.26577513,Bergy bit,Small
1098,188.4837941,2.539793165,Bergy bit,Bergy bit
1099,2595.076875,5.05115682,Small,Small
1100,1800.541235,3.21145291,Bergy bit,Small
1101,4967.212835,4.831580574,Bergy bit,Medium
1102,964.5586608,1.776232041,Bergy bit,Small
1103,291.1422154,2.293834672,Bergy bit,Small
1104,1047.627893,4.714834829,Bergy bit,Small
1105,431.4909784,3.832255481,Bergy bit,Small
1106,990.5653772,3.221184656,Bergy bit,Small
1107,2205.355553,3.957863289,Bergy bit,Small
1108,593.7791893,2.597319154,Bergy bit,Small
1109,824.5844225,2.275091853,Bergy bit,Small
1110,1092.912132,1.938526931,Bergy bit,Small
1111,1052.355393,5.6144547,Small,Small
1112,263.0829634,2.690104365,Bergy bit,Small
1113,220.6657639,0.449375055,Growler,Bergy bit
1114,232.348135,1.019346138,Bergy bit,Small
1115,437.4378708,0.854758051,Growler,Small
1116,331.7672966,0.30676278,Growler,Small
1117,270.5241046,0.521891338,Growler,Small
1118,469.8535103,1.301493619,Bergy bit,Small
1119,504.2520305,1.311760223,Bergy bit,Small
1120,93.09739442,1.134166551,Bergy bit,Bergy bit
1121,60.93202151,1.600383954,Bergy bit,Bergy bit
1122,257.818266,1.333760353,Bergy bit,Small
1123,100.7979027,1.058976683,Bergy bit,Bergy bit
1124,57.32503344,1.793260152,Bergy bit,Bergy bit
1125,410.5070934,0.697500961,Growler,Small
1126,454.3691883,0.758891188,Growler,Small
1127,1021.283405,4.008938789,Bergy bit,Small
1128,1226.660382,0.2135146,Growler,Small
1129,2567.909482,2.960666655,Bergy bit,Small
1130,366.9642196,3.137964487,Bergy bit,Small
1131,241.7609562,0.56165481,Growler,Small
1132,288.349031,0.786852272,Growler,Small
1133,2452.929536,1.532748153,Bergy bit,Small
1134,133.4806097,0.825038053,Growler,Bergy bit
1135,1303.731046,5.293626575,Small,Small
1136,172.7013983,1.73068665,Bergy bit,Bergy bit
1137,942.5072054,0.836894904,Growler,Small
1138,1897.877347,2.033236397,Bergy bit,Small
1139,339.2773923,2.528723955,Bergy bit,Small
1140,1339.518808,0.745037247,Growler,Small
1141,574.7099308,0.750781692,Growler,Small
1142,454.0779691,9.096436483,Small,Small
1143,1104.147874,0.202568496,Growler,Small
1144,845.9095799,0.829020209,Growler,Small
1145,276.8463968,0.284980616,Growler,Small
1146,764.2535656,2.556915786,Bergy bit,Small
1147,297.0821074,0.445965764,Growler,Small
1148,1146.911946,4.344533305,Bergy bit,Small
1149,5292.191784,4.023726305,Bergy bit,Medium
1150,678.9485605,4.911749349,Bergy bit,Small
1151,791.7260038,2.235762446,Bergy bit,Small
1152,751.7971185,1.559119232,Bergy bit,Small
1153,1266.590311,1.044913097,Bergy bit,Small
1154,1503.411354,1.395743017,Bergy bit,Small
1155,766.1117635,1.516643419,Bergy bit,Small
1156,326.6153066,1.035389686,Bergy bit,Small
1157,795.5915714,0.928179181,Growler,Small
1158,847.2239167,5.366060284,Small,Small
1159,336.1565863,0.596891721,Growler,Small
1160,73.65606131,0.786222185,Growler,Bergy bit
1161,831.8565024,0.201533233,Growler,Small
1162,1204.975528,3.281853101,Bergy bit,Small
1163,1157.890421,3.718965319,Bergy bit,Small
1164,1392.341494,0.755258946,Growler,Small
1165,230.1139375,3.129061222,Bergy bit,Small
1166,301.2354815,0.543107506,Growler,Small
1167,167.1248302,0.561659456,Growler,Bergy bit
1168,266.4067828,1.895246863,Bergy bit,Small
1169,904.2846827,1.139956423,Bergy bit,Small
1170,163.6007976,0.564816359,Growler,Bergy bit
1171,2611.312346,1.938845583,Bergy bit,Small
1172,1412.098198,2.594070265,Bergy bit,Small
1173,382.0502153,1.168792128,Bergy bit,Small
1174,378.1145555,1.812077322,Bergy bit,Small
1175,442.6084121,1.683026455,Bergy bit,Small
1176,2269.000954,2.953447685,Bergy bit,Small
1177,2614.924585,3.024426823,Bergy bit,Small
1178,1192.318693,2.157084893,Bergy bit,Small
1179,123.4881502,0.366529868,Growler,Bergy bit
1180,180.2968996,0.289171511,Growler,Bergy bit
1181,239.485806,1.608438253,Bergy bit,Small
1182,1276.490498,5.651759003,Small,Small
1183,744.6741484,4.479470144,Bergy bit,Small
1184,1013.098114,6.155862073,Small,Small
1185,34268.66173,10.87385766,Small,Large
1186,1374.770422,8.123751709,Small,Small
1187,4310.429488,8.633229549,Small,Medium
1188,1539.226589,5.086624547,Small,Small
1189,1071.350709,7.859241594,Small,Small
1190,9212.486993,12.04412204,Small,Medium
1191,9813.527692,6.286950848,Small,Medium
1192,3397.464232,3.654365533,Bergy bit,Small
1193,1152.018433,4.661952997,Bergy bit,Small
1194,2426.012917,3.132389606,Bergy bit,Small
1195,6242.497942,4.385302844,Bergy bit,Medium
1196,489.7588866,2.330469455,Bergy bit,Small
1197,1582.27068,4.818864633,Bergy bit,Small
1198,1392.544591,2.021120557,Bergy bit,Small
1199,1195.663722,1.194395498,Bergy bit,Small
1200,828.0127327,1.071927612,Bergy bit,Small
1201,1106.667629,2.04449741,Bergy bit,Small
1202,975.8849567,2.691828874,Bergy bit,Small
1203,286.1008375,1.865178974,Bergy bit,Small
1204,107.0265664,0.924806454,Growler,Bergy bit
1205,900.5436358,1.300149587,Bergy bit,Small
1206,515.6449325,1.669055565,Bergy bit,Small
